engine,workload,durability,threads,n,qps_mean,qps_std,p50_mean,p50_std,p95_mean,p95_std,p99_mean,p99_std,max_mean,max_std,failures_total
redline,connection-limit,strict,24,7,6459791.391762714,4234969.017589407,372.57142857142856,406.414344047573,7110.714285714285,7843.133530128667,13818.857142857143,15201.876884435153,412634.4285714286,378871.00864492,0
redline,connection-limit,strict,40,6,148199000.0,70095138.03396067,206.33333333333334,370.6894477411876,2665.3333333333335,5634.642940476945,4385.833333333333,9843.60113813368,8779.333333333334,19606.20418813052,0
redline,connection-limit,strict,48,7,84994428.57142857,75130844.23603296,358.14285714285717,389.87494942670554,9148.142857142857,11015.053554546334,39145.71428571428,48846.02521773321,96297.28571428571,114577.74032611262,0
redline,connection-limit,strict,56,4,70741000.0,69972289.14839551,130.25,62.29700367326398,5110.5,8642.08526147866,13501.0,18098.788486157482,77931.75,112094.21818385638,0
redline,hot-row-update,normal,1,5,22.89398014083219,2.8883968345215187,38603.8,3561.831439021224,52338.2,6942.584187462187,59346.2,11993.098815568894,59346.2,11993.098815568894,0
redline,hot-row-update,normal,2,5,20.971044022087277,2.2282499711721253,41035.8,5219.169589120477,52709.4,5351.056419063435,79090.2,42500.858758382754,79090.2,42500.858758382754,238
redline,hot-row-update,normal,4,5,17.584371007891907,1.0615171806860366,49003.8,3528.7600088416316,62789.4,5461.38854138762,67992.6,7019.110826878286,67992.6,7019.110826878286,600
redline,hot-row-update,normal,8,5,15.700373730701267,2.2998217192719537,56485.4,5263.849237962653,75378.2,4310.7218885008115,82815.0,8859.204478958593,82815.0,8859.204478958593,1219
redline,hot-row-update,normal,16,5,21.418710352545464,5.2020849132255504,44152.6,13925.61541907574,54271.0,20653.47777009964,58245.4,18598.104333506682,58245.4,18598.104333506682,3292
redline,hot-row-update,normal,32,5,20.535021873428615,1.7873742191827346,39704.6,2454.8818301498745,54303.0,3445.688320205413,60485.4,3450.321260404602,60485.4,3450.321260404602,3614
redline,hot-row-update,normal,64,5,16.824024172088336,0.8778305804889008,45983.0,4575.944055602079,76568.6,7146.911836590683,80639.0,5284.943140659132,80639.0,5284.943140659132,3671
redline,hot-row-update,normal,128,5,12.0048128615913,1.5201494365973285,49976.6,3888.388457960444,103205.4,29599.519131229143,207538.2,6317.289545366747,207538.2,6317.289545366747,3520
redline,hot-row-update,strict,1,5,26.20768214621138,5.912850789147654,34379.8,9976.32012317167,51429.4,7478.0925910288115,57509.4,7848.008970433201,57509.4,7848.008970433201,0
redline,hot-row-update,strict,2,5,19.363000989494292,1.486072994609982,44786.2,2926.784447136482,60959.0,7921.535204744091,87807.0,27984.94681074095,87807.0,27984.94681074095,218
redline,hot-row-update,strict,4,5,17.6601912158414,3.067376112585564,52843.8,8709.545292378933,68139.8,10987.925882531243,75269.4,14766.715437090266,75269.4,14766.715437090266,583
redline,hot-row-update,strict,8,5,15.124848049187838,1.4052745913105265,60703.0,6082.98873909857,76875.8,5614.226500596498,87627.8,10065.96101721043,87627.8,10065.96101721043,1165
redline,hot-row-update,strict,16,5,21.907603486753455,6.5750560388224715,47563.8,18705.178405992283,56415.0,24211.632245678935,58616.6,25870.059543804688,58616.6,25870.059543804688,3309
redline,hot-row-update,strict,32,5,20.128786204478953,0.6196881192204154,42738.2,1691.7077761835828,57266.2,2769.7659106863157,60882.2,2844.5462204014198,60882.2,2844.5462204014198,3599
redline,hot-row-update,strict,64,5,16.85839714057662,1.1804047198446361,46047.0,4647.772799954834,71339.8,6705.416556784523,81125.4,1600.3839539310552,81125.4,1600.3839539310552,3631
redline,hot-row-update,strict,128,5,12.166220664723093,1.222888279791721,49464.6,4067.802945079813,103115.8,25060.73620626497,214757.4,8613.838911890565,214757.4,8613.838911890565,3441
redline,mixed50-read50-write,normal,1,5,49.93703069949676,6.38411218429459,22387.8,3779.615218511006,43768.6,3568.7102432111237,52696.6,6751.294749897978,54303.0,6928.166279759746,0
redline,mixed50-read50-write,normal,2,5,88.05246163476176,14.043860824648338,19141.0,12030.636392144848,57791.0,3374.976148063865,71992.6,9389.489272585597,78731.8,8125.656355027574,0
redline,mixed50-read50-write,normal,4,5,116.03291251154614,5.971704924687234,35426.2,3902.498071748402,76786.2,2023.554101080572,89573.4,5321.7452776321425,94616.6,6319.752906562089,0
redline,mixed50-read50-write,normal,8,5,197.95956215417786,3.969673734945988,39659.8,1767.1998189225797,88370.2,938.8605860296834,99250.2,3576.3919248315046,106111.0,3146.7570608485175,0
redline,mixed50-read50-write,normal,16,5,534.8031846580376,102.9480412993522,31311.0,1260.4507130387924,69880.6,20472.191011223003,77221.4,23612.64366393564,86667.8,31702.50190757821,0
redline,mixed50-read50-write,normal,32,5,889.0783688893223,117.62390738136392,43903.0,5074.3969099785645,81944.6,13904.69779606878,93387.8,15846.263004254346,104344.6,22898.615084760037,0
redline,mixed50-read50-write,normal,64,5,1303.6888598921792,39.067160767280015,68203.8,5410.158149259596,103333.4,2731.3082579599104,120882.2,3819.2506071217686,132363.8,5284.63311876993,5
redline,mixed50-read50-write,normal,128,5,815.1728436892976,35.271136357166235,5043.6,2891.4164003131755,347493.4,18551.25863115492,400587.8,21145.507021587353,429823.0,22431.064174488023,24
redline,mixed50-read50-write,strict,1,5,44.7481063553776,4.6986285215436725,24363.8,5704.032538476617,48280.6,3822.7880924791007,61682.2,18112.6445115008,76383.0,18338.82002747178,0
redline,mixed50-read50-write,strict,2,5,71.82249717691815,10.537809593669914,22359.4,13255.333749098889,66635.8,2998.2480217620428,79602.2,10607.157734284901,88434.2,16833.362682482664,0
redline,mixed50-read50-write,strict,4,5,100.07937523400406,10.252541024890373,34521.6,19320.16940401921,87000.6,3127.695125807502,103845.4,13919.418838442933,109080.6,10712.747397376641,0
redline,mixed50-read50-write,strict,8,5,173.05004108943348,6.285215823289529,40837.4,2937.157265111965,103640.6,875.8885773886981,112997.4,1935.7222941320895,129458.2,6300.2465983483535,0
redline,mixed50-read50-write,strict,16,5,517.9959764117523,144.11059926565437,37967.0,14684.08662464234,74994.2,31632.68061989056,87167.0,39549.38502682437,92504.6,37007.21071358932,0
redline,mixed50-read50-write,strict,32,5,885.6427347785678,137.76617205567504,44683.8,8024.940323765653,80056.6,13535.66713538716,89957.4,13126.991307988284,100107.8,12674.617911400723,1
redline,mixed50-read50-write,strict,64,5,1282.9074189410403,57.53554973342334,68856.6,3179.003114185327,105253.4,4342.012068154579,118552.6,6388.726070195842,130367.0,4502.344278262158,6
redline,mixed50-read50-write,strict,128,5,828.920993416189,24.83761192336628,4015.8,1650.8086503286806,333413.4,12209.885044503897,370379.8,15929.084443244064,405195.8,19211.43126370339,12
redline,mixed80-read20-write,normal,1,5,115.7342009483602,17.440632844523417,32.6,7.092249290598857,41791.0,2281.6695641569136,52690.2,4775.489419944305,71947.8,22581.874218053734,0
redline,mixed80-read20-write,normal,2,5,202.59893060023987,21.96432180565649,36.4,6.58027355054484,50527.0,3229.0679769865487,65778.2,3810.392525711754,84799.0,21259.370451638497,0
redline,mixed80-read20-write,normal,4,5,295.906091239497,22.035011235678592,39.2,5.06951674225463,68619.8,4149.500596457362,84555.8,4611.64300439659,101605.4,7141.465171797732,0
redline,mixed80-read20-write,normal,8,5,525.524817603787,70.89539546058735,38.8,6.870225614927067,83493.4,3951.8639652700604,101208.6,2576.983663122449,122379.8,6007.721964272314,0
redline,mixed80-read20-write,normal,16,5,1225.7646771151472,287.32447689748665,30.2,7.155417527999328,66123.8,23439.618836491347,78853.4,32434.54079835261,92005.4,49768.19173729341,0
redline,mixed80-read20-write,normal,32,5,2027.545767073215,362.1359428652987,22.8,4.604345773288536,78879.0,16059.473465839408,90789.4,17902.196870775384,105701.4,20534.507464266095,2
redline,mixed80-read20-write,normal,64,5,3317.078917985526,107.30839918986926,21.8,2.1679483388678804,93643.8,3174.425806346718,109976.6,2914.1442654748603,130136.6,3383.7181915756532,0
redline,mixed80-read20-write,normal,128,5,2083.037502876877,37.078579515958204,52.4,5.9413803110051795,309247.0,4481.828198402972,356914.2,10888.881081176336,413234.2,18657.64109420052,21
redline,mixed80-read20-write,strict,1,5,110.98367400383631,13.768789899514038,30.0,6.670832032063167,43538.2,1294.8340434202378,53842.2,2789.0161706236127,60882.2,2366.2263627979473,0
redline,mixed80-read20-write,strict,2,5,192.8042100463995,16.913513589132766,32.0,2.9154759474226504,53061.4,3828.074816405761,67327.0,2946.0862173398787,82111.0,7891.488072600756,0
redline,mixed80-read20-write,strict,4,5,278.17012757599815,37.00380845790248,34.8,3.271085446759225,73176.6,5211.109363657609,93464.6,8285.911706022458,106917.4,9909.217365665161,0
redline,mixed80-read20-write,strict,8,5,462.35918571894337,30.974606878264442,38.0,4.636809247747851,90021.4,3336.7883960479144,111717.4,8005.706764552395,125669.4,3115.8865191145824,0
redline,mixed80-read20-write,strict,16,5,1208.9503308423268,281.68127050048895,30.8,4.919349550499537,67525.4,24399.600259020637,77970.2,28659.725944258433,89368.6,36223.451585954645,2
redline,mixed80-read20-write,strict,32,5,2034.481203533115,389.68480728707874,23.8,5.761944116355173,77925.4,15949.02921183606,89304.6,19955.00089701827,105138.2,19332.10022734209,0
redline,mixed80-read20-write,strict,64,5,3270.1085588841693,120.84998041841763,22.8,1.3038404810405293,95615.0,4455.016049353807,111064.6,4417.76196733142,132261.4,5604.953237985132,1
redline,mixed80-read20-write,strict,128,5,2076.7996348511538,32.07745083978909,52.0,5.567764362830022,308376.6,5399.112223319685,363007.0,6430.646623785198,422911.0,10500.681882620764,24
redline,mixed95-read5-write,normal,1,5,445.6901548662956,45.06239618802461,25.2,2.2803508501982757,15724.0,13711.588018898468,41567.0,763.6543720820304,54719.0,3571.3347644823216,0
redline,mixed95-read5-write,normal,2,5,733.864164542302,135.657967574886,26.8,3.8340579025361627,24101.4,13196.467891068429,51525.4,5107.655117566182,109925.4,34739.46293194528,0
redline,mixed95-read5-write,normal,4,5,1148.4535718793118,168.84868475706574,27.8,2.1679483388678804,30735.2,17711.005623622845,70239.0,3991.0299422580138,94539.8,6745.156721678156,0
redline,mixed95-read5-write,normal,8,5,2054.966784095261,87.89032355809972,28.0,1.4142135623730951,820.4,35.1112517578055,81496.6,1480.7392748218695,111282.2,16960.084528091247,0
redline,mixed95-read5-write,normal,16,5,5284.995912101762,1096.6847718683448,20.2,5.630275304103699,689.0,81.23730670080096,66783.0,17400.174711766547,88715.8,33722.15205469544,0
redline,mixed95-read5-write,normal,32,5,8615.379076005407,1331.5203356190427,17.2,2.04939015319192,668.6,154.4467545790458,81227.8,13398.060277517787,106392.6,20779.736591208275,0
redline,mixed95-read5-write,normal,64,5,12916.68732721751,190.2269646011789,19.6,0.547722557505166,2697.4,1399.135733229625,99378.2,2455.632545801591,131595.8,3569.800442601799,0
redline,mixed95-read5-write,normal,128,5,8007.303714426319,135.03110895503772,44.8,2.167948338867881,12756.6,7748.136085536959,323173.4,5254.552007545458,435915.8,21437.917510803145,3
redline,mixed95-read5-write,strict,1,5,495.5643219225218,104.66604723744148,20.6,3.2093613071762426,14197.0,13383.16972917851,41483.8,3488.924648082844,55800.6,9196.017224864252,0
redline,mixed95-read5-write,strict,2,5,855.8380170034625,118.06774065744173,25.0,1.5811388300841895,22005.2,11904.605839757989,46303.0,3739.621371208588,62475.8,4847.160323323338,0
redline,mixed95-read5-write,strict,4,5,1202.8594835747201,189.75501612509998,27.0,2.91547594742265,31853.6,17460.140486261844,64754.2,3766.4013593880295,91877.4,12567.863016439986,0
redline,mixed95-read5-write,strict,8,5,2283.156227751232,91.64510002352246,28.0,1.2247448713915892,839.8,20.957099035887584,75480.6,1946.7996301622807,100747.8,6534.647595700933,0
redline,mixed95-read5-write,strict,16,5,5282.926444897801,1065.136569237746,20.0,6.403124237432849,701.6,81.16218331218056,64543.0,15904.241446859389,84696.6,30516.7476117623,0
redline,mixed95-read5-write,strict,32,5,8578.423409813617,982.115933294052,17.4,1.9493588689617927,666.8,188.86688433920858,82738.2,10426.148051893375,106815.0,18610.084148117116,0
redline,mixed95-read5-write,strict,64,5,13037.301286497977,278.1324669564775,19.6,0.547722557505166,1628.4,1108.7282354120869,98162.2,2911.9648349525087,133515.8,5142.829104685477,0
redline,mixed95-read5-write,strict,128,5,8030.134356763732,153.11086565476998,43.2,1.643167672515499,5350.2,2422.7433211134853,321688.6,6889.682489055651,432587.8,6747.433526904879,2
redline,point-read-pk,normal,1,5,830.7931492491471,811.9358399020267,65.2,71.76141024255307,1429.4,2012.7031077632885,53890.6,111159.05177402333,433523.0,582040.6682286041,0
redline,point-read-pk,normal,2,5,942.0277022462096,652.191743332463,417.2,366.949860335169,2339.4,3137.0174210545915,222552.4,493818.72161128116,580149.8,787982.7574605931,0
redline,point-read-pk,normal,4,5,39665.99412830115,86830.8437786874,440.8,427.11204618928747,3491.8,6204.8871625517895,64927.8,137069.21765553343,915385.2,701998.2600834563,0
redline,point-read-pk,normal,8,5,2985.2194718230116,2861.4544584690366,400.4,349.7031598370252,928.2,21.787611158637855,4147.6,3814.742429050748,1018162.2,591517.6073957563,0
redline,point-read-pk,normal,16,5,20209.774229721115,9951.420866711158,220.2,316.2320350628633,898.6,107.00373825245548,1611.6,1346.9234573649685,294845.4,646329.7628724829,0
redline,point-read-pk,normal,32,5,74823.73730603445,19968.836883893564,70.2,21.67256330017287,561.4,109.05640742294786,773.6,185.53247694137002,21304.8,18387.012922168735,0
redline,point-read-pk,normal,64,5,122008.6900600293,604.1204997485754,85.8,0.44721359549995715,581.8,0.8366600265340645,594.8,2.9495762407505195,5839.4,3188.958576087184,0
redline,point-read-pk,normal,128,5,53906.5099306679,12332.35163529462,365.2,261.41097911143675,3404.4,1359.1411994344076,7679.0,2059.6698764607886,362168.6,581903.1346030023,0
